event_id,physical_event_group,evaluation_group,evaluation_group_type,event_class,source_catalogs,source_event_ids,reference_time,time_precision,time_semantics,type_code_t2,grade,family_id,reported_stations,positive_visibility_channels,waveform_qa_scope,usable_stations,questionable_stations,rejected_stations,usable_window_count,questionable_window_count,rejected_window_count,candidate_status,nonshallow_qa_status,nonshallow_qa_batches,nonshallow_usable_stations,nonshallow_questionable_stations,nonshallow_rejected_stations,label_provenance,license_release_note
levent-10966,event:levent-10966,deep-family:A13,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-10966,1976-08-20T19:18:00,minute,catalog_start_not_phase_pick,A,B,A13,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10968,event:levent-10968,event:levent-10968,physical_event,deep_moonquake_unclassified,PDS-levent,levent-10968,1976-08-21T06:25:00,minute,catalog_start_not_phase_pick,M,B,,S14;S16,S14.MH2;S16.MH1;S16.MH2;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10971,event:levent-10971,event:levent-10971,physical_event,natural_impact,PDS-levent,levent-10971,1976-08-22T10:35:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10974,event:levent-10974,event:levent-10974,physical_event,natural_impact,PDS-levent,levent-10974,1976-08-23T14:12:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10985,event:levent-10985,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-10985,1976-08-25T14:26:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10987,event:levent-10987,deep-family:A7,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-10987,1976-08-25T17:56:00,minute,catalog_start_not_phase_pick,A,B,A7,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10997,event:levent-10997,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-10997,1976-08-26T09:08:00,minute,catalog_start_not_phase_pick,A,B,A6,S14;S15,S14.MH2;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-10998,event:levent-10998,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-10998,1976-08-26T12:44:00,minute,catalog_start_not_phase_pick,A,B,A6,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11008,event:levent-11008,event:levent-11008,physical_event,natural_impact,PDS-levent,levent-11008,1976-08-27T13:35:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11010,event:levent-11010,deep-family:A82,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11010,1976-08-27T17:17:00,minute,catalog_start_not_phase_pick,A,B,A82,S14;S15,S14.MH2;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11011,event:levent-11011,deep-family:A5,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11011,1976-08-27T20:16:00,minute,catalog_start_not_phase_pick,A,B,A5,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11020,event:levent-11020,deep-family:A70,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11020,1976-08-29T02:27:00,minute,catalog_start_not_phase_pick,A,B,A70,S14;S15;S16,S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11026,event:levent-11026,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11026,1976-08-29T18:30:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11031,event:levent-11031,event:levent-11031,physical_event,natural_impact,PDS-levent,levent-11031,1976-08-31T21:06:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11042,event:levent-11042,event:levent-11042,physical_event,natural_impact,PDS-levent,levent-11042,1976-09-04T17:35:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11049,event:levent-11049,deep-family:A245,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11049,1976-09-07T04:25:00,minute,catalog_start_not_phase_pick,A,B,A245,S14;S15;S16,S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11084,event:levent-11084,event:levent-11084,physical_event,natural_impact,PDS-levent,levent-11084,1976-09-17T20:38:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11085,event:levent-11085,deep-family:A13,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11085,1976-09-18T15:41:00,minute,catalog_start_not_phase_pick,A,B,A13,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11102,event:levent-11102,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11102,1976-09-20T21:42:00,minute,catalog_start_not_phase_pick,A,B,A6,S12;S14;S15;S16,S12.MH2;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11111,event:levent-11111,event:levent-11111,physical_event,natural_impact,PDS-levent,levent-11111,1976-09-21T16:03:00,minute,catalog_start_not_phase_pick,C,A,,S16,S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11129,event:levent-11129,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11129,1976-09-22T20:18:00,minute,catalog_start_not_phase_pick,A,A,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11150,event:levent-11150,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11150,1976-09-24T16:27:00,minute,catalog_start_not_phase_pick,A,B,A6,S14;S15;S16,S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11151,event:levent-11151,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11151,1976-09-24T18:37:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH2;S14.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-39,event:KO-SMQ-39,event:KO-SMQ-39,physical_event,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-39,1976-09-25T22:22:25,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-11163,event:levent-11163,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11163,1976-09-26T21:18:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14,S12.MH1;S12.MH2;S12.MHZ;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11172,event:levent-11172,event:levent-11172,physical_event,natural_impact,PDS-levent,levent-11172,1976-10-01T22:35:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11201,event:levent-11201,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11201,1976-10-09T07:26:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S15,S12.MH1;S12.MH2;S12.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11205,event:levent-11205,event:levent-11205,physical_event,natural_impact,PDS-levent,levent-11205,1976-10-13T08:32:00,minute,catalog_start_not_phase_pick,C,B,,S12,S12.MH1;S12.MH2;S12.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11226,event:levent-11226,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11226,1976-10-19T01:23:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11241,event:levent-11241,deep-family:A7,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11241,1976-10-20T02:33:00,minute,catalog_start_not_phase_pick,A,B,A7,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11250,event:levent-11250,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11250,1976-10-20T19:36:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11266,event:levent-11266,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11266,1976-10-22T18:13:00,minute,catalog_start_not_phase_pick,A,B,A6,S14;S15,S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11267,event:levent-11267,deep-family:A37,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11267,1976-10-22T19:40:00,minute,catalog_start_not_phase_pick,A,B,A37,S14;S15,S14.MH1;S14.MH2;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11269,event:levent-11269,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11269,1976-10-23T01:36:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S15,S12.MH1;S12.MH2;S12.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11299,event:levent-11299,event:levent-11299,physical_event,natural_impact,PDS-levent,levent-11299,1976-11-02T20:40:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11305,event:levent-11305,event:levent-11305,physical_event,natural_impact,PDS-levent,levent-11305,1976-11-03T06:27:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S15.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11328,event:levent-11328,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11328,1976-11-06T10:41:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S15,S12.MH1;S12.MH2;S12.MHZ;S15.MH1;S15.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11346,event:levent-11346,event:levent-11346,physical_event,natural_impact,PDS-levent,levent-11346,1976-11-14T23:16:00,minute,catalog_start_not_phase_pick,C,A,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S15.SHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11356,event:levent-11356,deep-family:A22,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11356,1976-11-15T11:45:00,minute,catalog_start_not_phase_pick,A,B,A22,S15;S16,S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11358,event:levent-11358,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11358,1976-11-15T15:00:00,minute,catalog_start_not_phase_pick,A,B,A1,S15;S16,S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11372,event:levent-11372,deep-family:A86,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11372,1976-11-16T08:42:00,minute,catalog_start_not_phase_pick,A,B,A86,S14;S16,S14.MH1;S14.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11374,event:levent-11374,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11374,1976-11-16T10:50:00,minute,catalog_start_not_phase_pick,A,B,A6,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11383,event:levent-11383,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11383,1976-11-17T13:42:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.SHZ;S15.MH1;S15.MH2;S15.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11389,event:levent-11389,deep-family:A202,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11389,1976-11-18T07:28:00,minute,catalog_start_not_phase_pick,A,B,A202,S14;S16,S14.MH2;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11400,event:levent-11400,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11400,1976-11-19T22:40:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11404,event:levent-11404,event:levent-11404,physical_event,natural_impact,PDS-levent,levent-11404,1976-11-21T22:40:00,minute,catalog_start_not_phase_pick,C,B,,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH2;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11412,event:levent-11412,event:levent-11412,physical_event,natural_impact,PDS-levent,levent-11412,1976-11-24T10:47:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.MHZ;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11418,event:levent-11418,event:levent-11418,physical_event,natural_impact,PDS-levent,levent-11418,1976-11-26T03:51:00,minute,catalog_start_not_phase_pick,C,B,,S14,S14.MH1;S14.MH2;S14.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11439,event:levent-11439,deep-family:A25,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11439,1976-11-29T01:28:00,minute,catalog_start_not_phase_pick,A,B,A25,S12;S14;S15;S16,S12.MH1;S14.MH1;S14.MH2;S14.MHZ;S15.MH1;S15.MH2;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11449,event:levent-11449,event:levent-11449,physical_event,natural_impact,PDS-levent,levent-11449,1976-12-01T23:58:00,minute,catalog_start_not_phase_pick,C,B,,S15,S15.MH1;S15.MH2;S15.MHZ;S15.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
KO-SMQ-40,event:KO-SMQ-40,shallow-repeat:KO-SMQ-26+KO-SMQ-40,shallow_repeating_pair,shallow_moonquake,Onodera-corrected-2026,KO-SMQ-40,1976-12-02T12:45:41,second,corrected_event_start_not_phase_pick,,not_assigned_by_onodera,,S15,,SHZ+ATT_120s_pre_480s_post,S15,,,1,0,0,candidate_integrity_audited,not_applicable_shallow,,,,,Onodera 2024 tables corrected 2026; legacy rows reconciled exactly to PDS,CC BY-NC article-table derivation; attribution and release review required
levent-11474,event:levent-11474,deep-family:A8,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11474,1976-12-04T19:28:00,minute,catalog_start_not_phase_pick,A,B,A8,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11479,event:levent-11479,deep-family:A97,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11479,1976-12-05T22:26:00,minute,catalog_start_not_phase_pick,A,B,A97,S12;S16,S12.MH2;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11500,event:levent-11500,deep-family:A22,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11500,1976-12-13T12:23:00,minute,catalog_start_not_phase_pick,A,B,A22,S12;S14;S15;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MHZ;S14.SHZ;S15.SHZ;S16.MH1;S16.MH2;S16.MHZ;S16.SHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11517,event:levent-11517,deep-family:A86,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11517,1976-12-15T05:47:00,minute,catalog_start_not_phase_pick,A,B,A86,S12;S16,S12.MH1;S12.MH2;S12.MHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11519,event:levent-11519,deep-family:A6,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11519,1976-12-15T09:31:00,minute,catalog_start_not_phase_pick,A,B,A6,S15;S16,S15.MH1;S15.MH2;S15.SHZ;S16.MH1;S16.MH2,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
levent-11525,event:levent-11525,deep-family:A1,deep_repeating_family,deep_moonquake_assigned,PDS-levent,levent-11525,1976-12-16T13:18:00,minute,catalog_start_not_phase_pick,A,B,A1,S12;S14;S16,S12.MH1;S12.MH2;S12.MHZ;S14.MH1;S14.MH2;S14.MHZ;S14.SHZ;S16.MH1;S16.MH2;S16.MHZ,not_yet_audited_for_unified_manifest,,,,,,,candidate_pending_waveform_qa,not_covered_batch_1,,,,,PDS T2 physical class; conservative A/B and positive-visibility rule,PDS-derived manifest release review required
